x
14196	3
14197	3
14198	3
14199	3
14200	3
14201	3
14202	3
14203	3
14204	3
14205	3
14206	3
14207	3
14208	3
14209	3
14210	3
14211	3
14212	3
14213	3
14214	3
14215	3
14216	3
14217	3
14218	3
14219	3
14220	3
14221	3
14222	3
14223	3
14224	3
14225	3
14226	3
14227	3
14228	3
14229	3
14230	3
14231	3
14232	3
14233	3
14234	3
14235	3
14236	3
14237	3
14238	3
14239	3
14240	3
14241	3
14242	3
14243	3
14244	3
14245	3
14246	3
14247	3
14248	3
14249	3
14250	3
14251	3
14252	3
14253	3
14254	3
14255	3
14256	3
14257	3
14258	3
14259	3
14260	3
14261	3
14262	3
14263	3
14264	3
14265	3
14266	3
14267	3
14268	3
14269	3
14270	3
14271	3
14272	3
14273	3
14274	3
14275	3
14276	3
14277	3
14278	3
14279	3
14280	3
14281	3
14282	3
14283	3
14284	3
14285	3
14286	3
14287	3
14288	3
14289	3
14290	3
14291	3
14292	3
14293	3
14294	3
14295	3
14296	3
14297	3
14298	3
14299	3
14300	3
14301	3
14302	3
14303	3
14304	3
14305	3
14306	3
14307	3
14308	3
14309	3
14310	3
14311	3
14312	3
14313	3
14314	3
14315	3
14316	3
14317	3
14318	3
14319	3
14320	3
14321	3
14322	3
14323	3
14324	3
14325	3
14326	3
14327	3
14328	3
14329	3
14330	3
14331	3
14332	3
14333	3
14334	3
14335	3
14336	3
14337	3
14338	3
14339	3
14340	3
14341	3
14342	3
14343	3
14344	3
14345	3
14346	3
14347	3
14348	3
14349	3
14350	3
14351	3
14352	3
14353	3
14354	3
14355	3
14356	3
14357	3
14358	3
14359	3
14360	3
14361	3
14362	3
14363	3
14364	3
14365	3
14366	3
14367	3
14368	3
14369	3
14370	3
14371	3
14372	3
14373	3
14374	3
14375	3
14376	3
14377	3
14378	3
14379	3
14380	3
14381	3
14382	3
14383	3
14384	3
14385	3
14386	3
14387	3
14388	3
14389	3
14390	3
14391	3
14392	3
14393	3
14394	3
14395	3
14396	3
14397	3
14398	3
14399	3
14400	3
14401	3
14402	3
14403	3
14404	3
14405	3
14406	3
14407	3
14408	3
14409	3
14410	3
14411	3
14412	3
14413	3
14414	3
14415	3
14416	3
14417	3
14418	3
14419	3
14420	3
14421	3
14422	3
14423	3
14424	3
14425	3
14426	3
14427	3
14428	3
14429	3
14430	3
14431	3
14432	3
14433	3
14434	3
14435	3
14436	3
14437	3
14438	3
14439	3
14440	3
14441	3
14442	3
14443	3
14444	3
14445	3
14446	3
14447	3
14448	3
14449	3
14450	3
14451	3
14452	3
14453	3
14454	3
14455	3
14456	3
14457	3
14458	3
14459	3
14460	3
14461	3
14462	3
14463	3
14464	3
14465	3
14466	3
14467	3
14468	3
14469	3
14470	3
14471	3
14472	3
14473	3
14474	3
14475	3
14476	3
14477	3
14478	3
14479	3
14480	3
14481	3
14482	3
14483	3
14484	3
14485	3
14486	3
14487	3
14488	3
14489	3
14490	3
14491	3
14492	3
14493	3
14494	3
14495	3
14496	3
14497	3
14498	3
14499	3
14500	3
14501	3
14502	3
14503	3
14504	3
14505	3
14506	3
14507	3
14508	3
14509	3
14510	3
14511	3
14512	3
14513	3
14514	3
14515	3
14516	3
14517	3
14518	3
14519	3
14520	3
14521	3
14522	3
14523	3
14524	3
14525	3
14526	3
14527	3
14528	3
14529	3
14530	3
14531	3
14532	3
14533	3
14534	3
14535	3
14536	3
14537	3
14538	3
14539	3
14540	3
14541	3
14542	3
14543	3
14544	3
14545	3
14546	3
14547	3
14548	3
14549	3
14550	3
14551	3
14552	3
14553	3
14554	3
14555	3
14556	3
14557	3
14558	3
14559	3
14560	3
14561	3
14562	3
14563	3
14564	3
14565	3
14566	3
14567	3
14568	3
14569	3
14570	3
14571	3
14572	3
14573	3
14574	3
14575	3
14576	3
14577	3
14578	3
14579	3
14580	3
14581	3
14582	3
14583	3
14584	3
14585	3
14586	3
14587	3
14588	3
14589	3
14590	3
14591	3
14592	3
14593	3
14594	3
14595	3
14596	3
14597	3
14598	3
14599	3
14600	3
14601	3
14602	3
14603	3
14604	3
14605	3
14606	3
14607	3
14608	3
14609	3
14610	3
14611	3
14612	3
14613	3
14614	3
14615	3
14616	3
14617	3
14618	3
14619	3
14620	3
14621	3
14622	3
14623	3
14624	3
14625	3
14626	3
14627	3
14628	3
14629	3
14630	3
14631	3
14632	3
14633	3
14634	3
14635	3
14636	3
14637	3
14638	3
14639	3
14640	3
14641	3
14642	3
14643	3
14644	3
14645	3
14646	3
14647	3
14648	3
14649	3
14650	3
14651	3
14652	3
14653	3
14654	3
14655	3
14656	3
14657	3
14658	3
14659	3
14660	3
14661	3
14662	3
14663	3
14664	3
14665	3
14666	3
14667	3
14668	3
14669	3
14670	3
14671	3
14672	3
14673	3
14674	3
14675	3
14676	3
14677	3
14678	3
14679	3
14680	3
14681	3
14682	3
14683	3
14684	3
14685	3
14686	3
14687	3
14688	3
14689	3
14690	3
14691	3
14692	3
14693	3
14694	3
14695	3
14696	3
14697	3
14698	3
14699	3
14700	3
14701	3
14702	3
14703	3
14704	3
14705	3
14706	3
14707	3
14708	3
14709	3
14710	3
14711	3
14712	3
14713	3
14714	3
14715	3
14716	3
14717	3
14718	3
14719	3
14720	3
14721	3
14722	3
14723	3
14724	3
14725	3
14726	3
14727	3
14728	3
14729	3
14730	3
14731	3
14732	3
14733	3
14734	3
14735	3
14736	3
14737	3
14738	3
14739	3
14740	3
14741	3
14742	3
14743	3
14744	3
14745	3
14746	3
14747	3
14748	3
14749	3
14750	3
14751	3
14752	3
14753	3
14754	3
14755	3
14756	3
14757	3
14758	3
14759	3
14760	3
14761	3
14762	3
14763	3
14764	3
14765	3
14766	3
14767	3
14768	3
14769	3
14770	3
14771	3
14772	3
14773	3
14774	3
14775	3
14776	3
14777	3
14778	3
14779	3
14780	3
14781	3
14782	3
14783	3
14784	3
14785	3
14786	3
14787	3
14788	3
14789	3
14790	3
14791	3
14792	3
14793	3
14794	3
14795	3
14796	3
14797	3
14798	3
14799	3
14800	3
14801	3
14802	3
14803	3
14804	3
14805	3
14806	3
14807	3
14808	3
14809	3
14810	3
14811	3
14812	3
14813	3
14814	3
14815	3
14816	3
14817	3
14818	3
14819	3
14820	3
14821	3
14822	3
14823	3
14824	3
14825	3
14826	3
14827	3
14828	3
14829	3
14830	3
14831	3
14832	3
14833	3
14834	3
14835	3
14836	3
14837	3
14838	3
14839	3
14840	3
14841	3
14842	3
14843	3
14844	3
14845	3
14846	3
14847	3
14848	3
14849	3
14850	3
14851	3
14852	3
14853	3
14854	3
14855	3
14856	3
14857	3
14858	3
14859	3
14860	3
14861	3
14862	3
14863	3
14864	3
14865	3
14866	3
14867	3
14868	3
14869	3
14870	3
14871	3
14872	3
14873	3
14874	3
14875	3
14876	3
14877	3
14878	3
14879	3
14880	3
14881	3
14882	3
14883	3
14884	3
14885	3
14886	3
14887	3
14888	3
14889	3
14890	3
14891	3
14892	3
14893	3
14894	3
14895	3
14896	3
14897	3
14898	3
14899	3
14900	3
14901	3
14902	3
14903	3
14904	3
14905	3
14906	3
14907	3
14908	3
14909	3
14910	3
14911	3
14912	3
14913	3
14914	3
14915	3
14916	3
14917	3
14918	3
14919	3
14920	3
14921	3
14922	3
14923	3
14924	3
14925	3
14926	3
14927	3
14928	3
14929	3
14930	3
14931	3
14932	3
14933	3
14934	3
14935	3
14936	3
14937	3
14938	3
14939	3
14940	3
14941	3
14942	3
14943	3
14944	3
14945	3
14946	3
14947	3
14948	3
14949	3
14950	3
14951	3
14952	3
14953	3
14954	3
14955	3
14956	3
14957	3
14958	3
14959	3
14960	3
14961	3
14962	3
14963	3
14964	3
14965	3
14966	3
14967	3
14968	3
14969	3
14970	3
14971	3
14972	3
14973	3
14974	3
14975	3
14976	3
14977	3
14978	3
14979	3
14980	3
14981	3
14982	3
14983	3
14984	3
14985	3
14986	3
14987	3
14988	3
14989	3
14990	3
14991	3
14992	3
14993	3
14994	3
14995	3
14996	3
14997	3
14998	3
14999	3
15000	3
15001	3
15002	3
15003	3
15004	3
15005	3
15006	3
15007	3
15008	3
15009	3
15010	3
15011	3
15012	3
15013	3
15014	3
15015	3
15016	3
15017	3
15018	3
15019	3
15020	3
15021	3
15022	3
15023	3
15024	3
15025	3
15026	3
15027	3
15028	3
15029	3
15030	3
15031	3
15032	3
15033	3
15034	3
15035	3
15036	3
15037	3
15038	3
15039	3
15040	3
15041	3
15042	3
15043	3
15044	3
15045	3
15046	3
15047	3
15048	3
15049	3
15050	3
15051	3
15052	3
15053	3
15054	3
15055	3
15056	3
15057	3
15058	3
15059	3
15060	3
15061	3
15062	3
15063	3
15064	3
15065	3
15066	3
15067	3
15068	3
15069	3
15070	3
15071	3
15072	3
15073	3
15074	3
15075	3
15076	3
15077	3
15078	3
15079	3
15080	3
15081	3
15082	3
15083	3
15084	3
15085	3
15086	3
15087	3
15088	3
15089	3
15090	3
15091	3
15092	3
15093	3
15094	3
15095	3
15096	3
15097	3
15098	3
15099	3
15100	3
15101	3
15102	3
15103	3
15104	3
15105	3
15106	3
15107	3
15108	3
15109	3
15110	3
15111	3
15112	3
15113	3
15114	3
15115	3
15116	3
15117	3
15118	3
15119	3
15120	3
15121	3
15122	3
15123	3
15124	3
15125	3
15126	3
15127	3
15128	3
15129	3
15130	3
15131	3
15132	3
15133	3
15134	3
15135	3
15136	3
15137	3
15138	3
15139	3
15140	3
15141	3
15142	3
15143	3
15144	3
15145	3
15146	3
15147	3
15148	3
15149	3
15150	3
15151	3
15152	3
15153	3
15154	3
15155	3
15156	3
15157	3
15158	3
15159	3
15160	3
15161	3
15162	3
15163	3
15164	3
15165	3
15166	3
15167	3
15168	3
15169	3
15170	3
15171	3
15172	3
15173	3
15174	3
15175	3
15176	3
15177	3
15178	3
15179	3
15180	3
15181	3
15182	3
15183	3
15184	3
15185	3
15186	3
15187	3
15188	3
15189	3
15190	3
15191	3
15192	3
15193	3
15194	3
15195	3
15196	3
15197	3
15198	3
15199	3
15200	3
15201	3
15202	3
15203	3
15204	3
15205	3
15206	3
15207	3
15208	3
15209	3
15210	3
15211	3
15212	3
15213	3
15214	3
15215	3
15216	3
15217	3
15218	3
15219	3
15220	3
15221	3
15222	3
15223	3
15224	3
15225	3
15226	3
15227	3
15228	3
15229	3
15230	3
15231	3
15232	3
15233	3
15234	3
15235	3
15236	3
15237	3
15238	3
15239	3
15240	3
15241	3
15242	3
15243	3
15244	3
15245	3
15246	3
15247	3
15248	3
15249	3
15250	3
15251	3
15252	3
15253	3
15254	3
15255	3
15256	3
15257	3
15258	3
15259	3
15260	3
15261	3
15262	3
15263	3
15264	3
15265	3
15266	3
15267	3
15268	3
15269	3
15270	3
15271	3
15272	3
15273	3
15274	3
15275	3
15276	3
15277	3
15278	3
15279	3
15280	3
15281	3
15282	3
15283	3
15284	3
15285	3
15286	3
15287	3
15288	3
15289	3
15290	3
15291	3
15292	3
15293	3
15294	3
15295	3
15296	3
15297	3
15298	3
15299	3
15300	3
15301	3
15302	3
15303	3
15304	3
15305	3
15306	3
15307	3
15308	3
15309	3
15310	3
15311	3
15312	3
15313	3
15314	3
15315	3
15316	3
15317	3
15318	3
15319	3
15320	3
15321	3
15322	3
15323	3
15324	3
15325	3
15326	3
15327	3
15328	3
15329	3
15330	3
15331	3
15332	3
15333	3
15334	3
15335	3
15336	3
15337	3
15338	3
15339	3
15340	3
15341	3
15342	3
15343	3
15344	3
15345	3
15346	3
15347	3
15348	3
15349	3
15350	3
15351	3
15352	3
15353	3
15354	3
15355	3
15356	3
15357	3
15358	3
15359	3
15360	3
15361	3
15362	3
15363	3
15364	3
15365	3
15366	3
15367	3
15368	3
15369	3
15370	3
15371	3
15372	3
15373	3
15374	3
15375	3
15376	3
15377	3
15378	3
15379	3
15380	3
15381	3
15382	3
15383	3
15384	3
15385	3
15386	3
15387	3
15388	3
15389	3
15390	3
15391	3
15392	3
15393	3
15394	3
15395	3
15396	3
15397	3
15398	3
15399	3
15400	3
15401	3
15402	3
15403	3
15404	3
15405	3
15406	3
15407	3
15408	3
15409	3
15410	3
15411	3
15412	3
15413	3
15414	3
15415	3
15416	3
15417	3
15418	3
15419	3
15420	3
15421	3
15422	3
15423	3
15424	3
15425	3
15426	3
15427	3
15428	3
15429	3
15430	3
15431	3
15432	3
15433	3
15434	3
15435	3
15436	3
15437	3
15438	3
15439	3
15440	3
15441	3
15442	3
15443	3
15444	3
15445	3
15446	3
15447	3
15448	3
15449	3
15450	3
15451	3
15452	3
15453	3
15454	3
15455	3
15456	3
15457	3
15458	3
15459	3
15460	3
15461	3
15462	3
15463	3
15464	3
15465	3
15466	3
15467	3
15468	3
15469	3
15470	3
15471	3
15472	3
15473	3
15474	3
15475	3
15476	3
15477	3
15478	3
15479	3
15480	3
15481	3
15482	3
15483	3
15484	3
15485	3
15486	3
15487	3
15488	3
15489	3
15490	3
15491	3
15492	3
15493	3
15494	3
15495	3
15496	3
15497	3
15498	3
15499	3
15500	3
15501	3
15502	3
15503	3
15504	3
15505	3
15506	3
15507	3
15508	3
15509	3
15510	3
15511	3
15512	3
15513	3
15514	3
15515	3
15516	3
15517	3
15518	3
15519	3
15520	3
15521	3
15522	3
15523	3
15524	3
15525	3
15526	3
15527	3
15528	3
15529	3
15530	3
15531	3
15532	3
15533	3
15534	3
15535	3
15536	3
15537	3
15538	3
15539	3
15540	3
15541	3
15542	3
15543	3
15544	3
15545	3
15546	3
15547	3
15548	3
15549	3
15550	3
15551	3
15552	3
15553	3
15554	3
15555	3
15556	3
15557	3
15558	3
15559	3
15560	3
15561	3
15562	3
15563	3
15564	3
15565	3
15566	3
15567	3
15568	3
15569	3
15570	3
15571	3
15572	3
15573	3
15574	3
15575	3
15576	3
15577	3
15578	3
15579	3
15580	3
15581	3
15582	3
15583	3
15584	3
15585	3
15586	3
15587	3
15588	3
15589	3
15590	3
15591	3
15592	3
15593	3
15594	3
15595	3
15596	3
15597	3
15598	3
15599	3
15600	3
15601	3
15602	3
15603	3
15604	3
15605	3
15606	3
15607	3
15608	3
15609	3
15610	3
15611	3
15612	3
15613	3
15614	3
15615	3
15616	3
15617	3
15618	3
15619	3
15620	3
15621	3
15622	3
15623	3
15624	3
15625	3
15626	3
15627	3
15628	3
15629	3
15630	3
15631	3
15632	3
15633	3
15634	3
15635	3
15636	3
15637	3
15638	3
15639	3
15640	3
15641	3
15642	3
15643	3
15644	3
15645	3
15646	3
15647	3
15648	3
15649	3
15650	3
15651	3
15652	3
15653	3
15654	3
15655	3
15656	3
15657	3
15658	3
15659	3
15660	3
15661	3
15662	3
15663	3
15664	3
15665	3
15666	3
15667	3
15668	3
15669	3
15670	3
15671	3
15672	3
15673	3
15674	3
15675	3
15676	3
15677	3
15678	3
15679	3
15680	3
15681	3
15682	3
15683	3
15684	3
15685	3
15686	3
15687	3
15688	3
15689	3
15690	3
15691	3
15692	3
15693	3
15694	3
15695	3
15696	3
15697	3
15698	3
15699	3
15700	3
15701	3
15702	3
15703	3
15704	3
15705	3
15706	3
15707	3
15708	3
15709	3
15710	3
15711	3
15712	3
15713	3
15714	3
15715	3
15716	3
15717	3
15718	3
15719	3
15720	3
15721	3
15722	3
15723	3
15724	3
15725	3
15726	3
15727	3
15728	3
15729	3
15730	3
15731	3
15732	3
15733	3
15734	3
15735	3
15736	3
15737	3
15738	3
15739	3
15740	3
15741	3
15742	3
15743	3
15744	3
15745	3
15746	3
15747	3
15748	3
15749	3
15750	3
15751	3
15752	3
15753	3
15754	3
15755	3
15756	3
15757	3
15758	3
15759	3
15760	3
15761	3
15762	3
15763	3
15764	3
15765	3
15766	3
15767	3
15768	3
15769	3
15770	3
15771	3
15772	3
15773	3
15774	3
15775	3
15776	3
15777	3
15778	3
15779	3
15780	3
15781	3
15782	3
15783	3
15784	3
15785	3
15786	3
15787	3
15788	3
15789	3
15790	3
15791	3
15792	3
15793	3
15794	3
15795	3
15796	3
15797	3
15798	3
15799	3
15800	3
15801	3
15802	3
15803	3
15804	3
15805	3
15806	3
15807	3
15808	3
15809	3
15810	3
15811	3
15812	3
15813	3
15814	3
15815	3
15816	3
15817	3
15818	3
15819	3
15820	3
15821	3
15822	3
15823	3
15824	3
15825	3
15826	3
15827	3
15828	3
15829	3
15830	3
15831	3
15832	3
15833	3
15834	3
15835	3
15836	3
15837	3
15838	3
15839	3
15840	3
15841	3
15842	3
15843	3
15844	3
15845	3
15846	3
15847	3
15848	3
15849	3
15850	3
15851	3
15852	3
15853	3
15854	3
15855	3
15856	3
15857	3
15858	3
15859	3
15860	3
15861	3
15862	3
15863	3
15864	3
15865	3
15866	3
15867	3
15868	3
15869	3
15870	3
15871	3
15872	3
15873	3
15874	3
15875	3
15876	3
15877	3
15878	3
15879	3
15880	3
15881	3
15882	3
15883	3
15884	3
15885	3
15886	3
15887	3
15888	3
15889	3
15890	3
15891	3
15892	3
15893	3
15894	3
15895	3
15896	3
15897	3
15898	3
15899	3
15900	3
15901	3
15902	3
15903	3
15904	3
15905	3
15906	3
15907	3
15908	3
15909	3
15910	3
15911	3
15912	3
15913	3
15914	3
15915	3
15916	3
15917	3
15918	3
15919	3
15920	3
15921	3
15922	3
15923	3
15924	3
15925	3
15926	3
15927	3
15928	3
15929	3
15930	3
15931	3
15932	3
15933	3
15934	3
15935	3
15936	3
15937	3
15938	3
15939	3
15940	3
15941	3
15942	3
15943	3
15944	3
15945	3
15946	3
15947	3
15948	3
15949	3
15950	3
15951	3
15952	3
15953	3
15954	3
15955	3
15956	3
15957	3
15958	3
15959	3
15960	3
15961	3
15962	3
15963	3
15964	3
15965	3
15966	3
15967	3
15968	3
15969	3
15970	3
15971	3
15972	3
15973	3
15974	3
15975	3
15976	3
15977	3
15978	3
15979	3
15980	3
15981	3
15982	3
15983	3
15984	3
15985	3
15986	3
15987	3
15988	3
15989	3
15990	3
15991	3
15992	3
15993	3
15994	3
15995	3
15996	3
15997	3
15998	3
15999	3
16000	3
16001	4
16002	4
16003	4
16004	4
16005	4
16006	4
16007	4
16008	4
16009	4
16010	4
16011	4
16012	4
16013	4
16014	4
16015	4
16016	4
16017	4
16018	4
16019	4
16020	4
16021	4
16022	4
16023	4
16024	4
16025	4
16026	4
16027	4
16028	4
16029	4
16030	4
16031	4
16032	4
16033	4
16034	4
16035	4
16036	4
16037	4
16038	4
16039	4
16040	4
16041	4
16042	4
16043	4
16044	4
16045	4
16046	4
16047	4
16048	4
16049	4
16050	4
16051	4
16052	4
16053	4
16054	4
16055	4
16056	4
16057	4
16058	4
16059	4
16060	4
16061	4
16062	4
16063	4
16064	4
16065	4
16066	4
16067	4
16068	4
16069	4
16070	4
16071	4
16072	4
16073	4
16074	4
16075	4
16076	4
16077	4
16078	4
16079	4
16080	4
16081	4
16082	4
16083	4
16084	4
16085	4
16086	4
16087	4
16088	4
16089	4
16090	4
16091	4
16092	4
16093	4
16094	4
16095	4
16096	4
16097	4
16098	4
16099	4
16100	4
16101	4
16102	4
16103	4
16104	4
16105	4
16106	4
16107	4
16108	4
16109	4
16110	4
16111	4
16112	4
16113	4
16114	4
16115	4
16116	4
16117	4
16118	4
16119	4
16120	4
16121	4
16122	4
16123	4
16124	4
16125	4
16126	4
16127	4
16128	4
16129	4
16130	4
16131	4
16132	4
16133	4
16134	4
16135	4
16136	4
16137	4
16138	4
16139	4
16140	4
16141	4
16142	4
16143	4
16144	4
16145	4
16146	4
16147	4
16148	4
16149	4
16150	4
16151	4
16152	4
16153	4
16154	4
16155	4
16156	4
16157	4
16158	4
16159	4
16160	4
16161	4
16162	4
16163	4
16164	4
16165	4
16166	4
16167	4
16168	4
16169	4
16170	4
16171	4
16172	4
16173	4
16174	4
16175	4
16176	4
16177	4
16178	4
16179	4
16180	4
16181	4
16182	4
16183	4
16184	4
16185	4
16186	4
16187	4
16188	4
16189	4
16190	4
16191	4
16192	4
16193	4
16194	4
16195	4
16196	4
16197	4
16198	4
16199	4
16200	4
16201	4
16202	4
16203	4
16204	4
16205	4
16206	4
16207	4
16208	4
16209	4
16210	4
16211	4
16212	4
16213	4
16214	4
16215	4
16216	4
16217	4
16218	4
16219	4
16220	4
16221	4
16222	4
16223	4
16224	4
16225	4
16226	4
16227	4
16228	4
16229	4
16230	4
16231	4
16232	4
16233	4
16234	4
16235	4
16236	4
16237	4
16238	4
16239	4
16240	4
16241	4
16242	4
16243	4
16244	4
16245	4
16246	4
16247	4
16248	4
16249	4
16250	4
16251	4
16252	4
16253	4
16254	4
16255	4
16256	4
16257	4
16258	4
16259	4
16260	4
16261	4
16262	4
16263	4
16264	4
16265	4
16266	4
16267	4
16268	4
16269	4
16270	4
16271	4
16272	4
16273	4
16274	4
16275	4
16276	4
16277	4
16278	4
16279	4
16280	4
16281	4
16282	4
16283	4
16284	4
16285	4
16286	4
16287	4
16288	4
16289	4
16290	4
16291	4
16292	4
16293	4
16294	4
16295	4
16296	4
16297	4
16298	4
16299	4
16300	4
16301	4
16302	4
16303	4
16304	4
16305	4
16306	4
16307	4
16308	4
16309	4
16310	4
16311	4
16312	4
16313	4
16314	4
16315	4
16316	4
16317	4
16318	4
16319	4
16320	4
16321	4
16322	4
16323	4
16324	4
16325	4
16326	4
16327	4
16328	4
16329	4
16330	4
16331	4
16332	4
16333	4
16334	4
16335	4
16336	4
16337	4
16338	4
16339	4
16340	4
16341	4
16342	4
16343	4
16344	4
16345	4
16346	4
16347	4
16348	4
16349	4
16350	4
16351	4
16352	4
16353	4
16354	4
16355	4
16356	4
16357	4
16358	4
16359	4
16360	4
16361	4
16362	4
16363	4
16364	4
16365	4
16366	4
16367	4
16368	4
16369	4
16370	4
16371	4
16372	4
16373	4
16374	4
16375	4
16376	4
16377	4
16378	4
16379	4
16380	4
16381	4
16382	4
16383	4
16384	4
16385	4
16386	4
16387	4
16388	4
16389	4
16390	4
16391	4
16392	4
16393	4
16394	4
16395	4
16396	4
16397	4
16398	4
16399	4
16400	4
16401	4
16402	4
16403	4
16404	4
16405	4
16406	4
16407	4
16408	4
16409	4
16410	4
16411	4
16412	4
16413	4
16414	4
16415	4
16416	4
16417	4
16418	4
16419	4
16420	4
16421	4
16422	4
16423	4
16424	4
16425	4
16426	4
16427	4
16428	4
16429	4
16430	4
16431	4
16432	4
16433	4
16434	4
16435	4
16436	4
16437	4
16438	4
16439	4
16440	4
16441	4
16442	4
16443	4
16444	4
16445	4
16446	4
16447	4
16448	4
16449	4
16450	4
16451	4
16452	4
16453	4
16454	4
16455	4
16456	4
16457	4
16458	4
16459	4
16460	4
16461	4
16462	4
16463	4
16464	4
16465	4
16466	4
16467	4
16468	4
16469	4
16470	4
16471	4
16472	4
16473	4
16474	4
16475	4
16476	4
16477	4
16478	4
16479	4
16480	4
16481	4
16482	4
16483	4
16484	4
16485	4
16486	4
16487	4
16488	4
16489	4
16490	4
16491	4
16492	4
16493	4
16494	4
16495	4
16496	4
16497	4
16498	4
16499	4
16500	4
16501	4
16502	4
16503	4
16504	4
16505	4
16506	4
16507	4
16508	4
16509	4
16510	4
16511	4
16512	4
16513	4
16514	4
16515	4
16516	4
16517	4
16518	4
16519	4
16520	4
16521	4
16522	4
16523	4
16524	4
16525	4
16526	4
16527	4
16528	4
16529	4
16530	4
16531	4
16532	4
16533	4
16534	4
16535	4
16536	4
16537	4
16538	4
16539	4
16540	4
16541	4
16542	4
16543	4
16544	4
16545	4
16546	4
16547	4
16548	4
16549	4
16550	4
16551	4
16552	4
16553	4
16554	4
16555	4
16556	4
16557	4
16558	4
16559	4
16560	4
16561	4
16562	4
16563	4
16564	4
16565	4
16566	4
16567	4
16568	4
16569	4
16570	4
16571	4
16572	4
16573	4
16574	4
16575	4
16576	4
16577	4
16578	4
16579	4
16580	4
16581	4
16582	4
16583	4
16584	4
16585	4
16586	4
16587	4
16588	4
16589	4
16590	4
16591	4
16592	4
16593	4
16594	4
16595	4
16596	4
16597	4
16598	4
16599	4
16600	4
16601	4
16602	4
16603	4
16604	4
16605	4
16606	4
16607	4
16608	4
16609	4
16610	4
16611	4
16612	4
16613	4
16614	4
16615	4
16616	4
16617	4
16618	4
16619	4
16620	4
16621	4
16622	4
16623	4
16624	4
16625	4
16626	4
16627	4
16628	4
16629	4
16630	4
16631	4
16632	4
16633	4
16634	4
16635	4
16636	4
16637	4
16638	4
16639	4
16640	4
16641	4
16642	4
16643	4
16644	4
16645	4
16646	4
16647	4
16648	4
16649	4
16650	4
16651	4
16652	4
16653	4
16654	4
16655	4
16656	4
16657	4
16658	4
16659	4
16660	4
16661	4
16662	4
16663	4
16664	4
16665	4
16666	4
16667	4
16668	4
16669	4
16670	4
16671	4
16672	4
16673	4
16674	4
16675	4
16676	4
16677	4
16678	4
16679	4
16680	4
16681	4
16682	4
16683	4
16684	4
16685	4
16686	4
16687	4
16688	4
16689	4
16690	4
16691	4
16692	4
16693	4
16694	4
16695	4
16696	4
16697	4
16698	4
16699	4
16700	4
16701	4
16702	4
16703	4
16704	4
16705	4
16706	4
16707	4
16708	4
16709	4
16710	4
16711	4
16712	4
16713	4
16714	4
16715	4
16716	4
16717	4
16718	4
16719	4
16720	4
16721	4
16722	4
16723	4
16724	4
16725	4
16726	4
16727	4
16728	4
16729	4
16730	4
16731	4
16732	4
16733	4
16734	4
16735	4
16736	4
16737	4
16738	4
16739	4
16740	4
16741	4
16742	4
16743	4
16744	4
16745	4
16746	4
16747	4
16748	4
16749	4
16750	4
16751	4
16752	4
16753	4
16754	4
16755	4
16756	4
16757	4
16758	4
16759	4
16760	4
16761	4
16762	4
16763	4
16764	4
16765	4
16766	4
16767	4
16768	4
16769	4
16770	4
16771	4
16772	4
16773	4
16774	4
16775	4
16776	4
16777	4
16778	4
16779	4
16780	4
16781	4
16782	4
16783	4
16784	4
16785	4
16786	4
16787	4
16788	4
16789	4
16790	4
16791	4
16792	4
16793	4
16794	4
16795	4
16796	4
16797	4
16798	4
16799	4
16800	4
16801	4
16802	4
16803	4
16804	4
16805	4
16806	4
16807	4
16808	4
16809	4
16810	4
16811	4
16812	4
16813	4
16814	4
16815	4
16816	4
16817	4
16818	4
16819	4
16820	4
16821	4
16822	4
16823	4
16824	4
16825	4
16826	4
16827	4
16828	4
16829	4
16830	4
16831	4
16832	4
16833	4
16834	4
16835	4
16836	4
16837	4
16838	4
16839	4
16840	4
16841	4
16842	4
16843	4
16844	4
16845	4
16846	4
16847	4
16848	4
16849	4
16850	4
16851	4
16852	4
16853	4
16854	4
16855	4
16856	4
16857	4
16858	4
16859	4
16860	4
16861	4
16862	4
16863	4
16864	4
16865	4
16866	4
16867	4
16868	4
16869	4
16870	4
16871	4
16872	4
16873	4
16874	4
16875	4
16876	4
16877	4
16878	4
16879	4
16880	4
16881	4
16882	4
16883	4
16884	4
16885	4
16886	4
16887	4
16888	4
16889	4
16890	4
16891	4
16892	4
16893	4
16894	4
16895	4
16896	4
16897	4
16898	4
16899	4
16900	4
16901	4
16902	4
16903	4
16904	4
16905	4
16906	4
16907	4
16908	4
16909	4
16910	4
16911	4
16912	4
16913	4
16914	4
16915	4
16916	4
16917	4
16918	4
16919	4
16920	4
16921	4
16922	4
16923	4
16924	4
16925	4
16926	4
16927	4
16928	4
16929	4
16930	4
16931	4
16932	4
16933	4
16934	4
16935	4
16936	4
16937	4
16938	4
16939	4
16940	4
16941	4
16942	4
16943	4
16944	4
16945	4
16946	4
16947	4
16948	4
16949	4
16950	4
16951	4
16952	4
16953	4
16954	4
16955	4
16956	4
16957	4
16958	4
16959	4
16960	4
16961	4
16962	4
16963	4
16964	4
16965	4
16966	4
16967	4
16968	4
16969	4
16970	4
16971	4
16972	4
16973	4
16974	4
16975	4
16976	4
16977	4
16978	4
16979	4
16980	4
16981	4
16982	4
16983	4
16984	4
16985	4
16986	4
16987	4
16988	4
16989	4
16990	4
16991	4
16992	4
16993	4
16994	4
